50:50
1,37,34
1,37,33
1,37,31
1,37,32
1,37,29
1,37,30
1,20,38
1,21,38
1,22,38
1,23,38
1,24,38
1,25,38
1,26,38
1,27,38
1,28,38
1,29,38
1,31,38
1,30,38
1,33,38
1,32,38
1,34,38
1,35,38
1,36,38
1,37,38
5,22,26
5,23,26
5,25,26
5,24,26
5,26,26
5,27,26
5,27,27
5,27,28
5,27,29
5,27,30
5,27,31
5,26,31
5,25,31
5,24,31
5,23,31
5,22,31
5,22,29
5,22,30
5,22,28
5,22,27
5,23,27
5,24,27
5,25,27
5,26,27
5,26,28
5,26,29
5,26,30
5,25,30
5,24,30
5,23,30
5,23,29
5,23,28
5,24,28
5,25,28
5,25,29
5,24,29
1,22,32
1,23,32
1,24,32
1,25,32
1,26,32
1,27,32
1,27,33
1,26,33
1,24,33
1,25,33
1,23,33
1,22,33
5,22,34
5,23,34
5,24,34
5,26,34
5,25,34
5,27,34
5,27,35
5,27,36
5,27,37
5,25,37
5,26,37
5,26,36
5,26,35
5,25,35
5,25,36
5,24,37
5,24,36
5,24,35
5,23,35
5,23,36
5,23,37
5,22,37
5,22,36
5,22,35
5,30,26
5,31,26
5,32,26
5,33,26
5,34,26
5,35,26
5,35,27
5,34,27
5,33,27
5,32,27
5,31,27
5,30,28
5,30,27
5,30,29
5,32,29
5,31,28
5,31,29
5,33,28
5,32,28
5,34,28
5,33,29
5,35,29
5,35,28
5,34,29
5,35,30
5,34,30
5,33,30
5,32,30
5,31,30
5,30,30
5,30,31
5,31,31
5,32,31
5,33,31
5,34,31
5,35,31
1,30,32
1,31,32
1,32,32
1,33,32
1,34,32
1,35,32
1,35,33
1,34,33
1,33,33
1,31,33
1,30,33
1,32,33
5,30,34
5,32,34
5,31,34
5,33,34
5,34,34
5,35,34
5,35,35
5,35,36
5,35,37
5,34,37
5,34,35
5,34,36
5,33,37
5,33,36
5,33,35
5,32,35
5,32,36
5,32,37
5,31,36
5,31,35
5,30,35
5,30,37
5,30,36
5,31,37
7,39,29
7,39,28
7,40,28
7,40,29
7,41,29
7,41,28
7,40,30
7,40,27
7,40,33
7,40,34
7,40,35
7,40,36
7,41,34
7,41,35
7,39,35
7,39,34
7,18,28
7,17,28
7,17,29
7,16,29
7,16,28
7,18,29
7,17,27
7,17,30
7,17,34
7,17,35
7,17,36
7,17,33
7,18,34
7,18,35
7,16,35
7,16,34
2,13,18
2,15,18
2,15,17
2,15,16
2,15,15
2,15,14
2,15,13
2,15,12
2,15,11
2,15,10
2,15,9
2,15,8
2,15,7
2,15,6
2,16,6
2,17,6
2,18,6
2,20,6
2,19,6
2,21,6
2,22,6
2,24,6
2,25,6
2,23,6
2,26,6
2,28,6
2,27,6
2,29,6
2,30,6
2,31,6
2,32,6
2,33,6
2,34,6
2,35,6
2,36,6
2,37,6
2,38,6
2,39,6
2,40,6
2,41,6
2,42,6
2,43,6
2,44,6
2,44,7
2,44,9
2,44,8
2,44,10
2,44,11
2,44,13
2,44,12
2,44,14
2,44,15
2,44,17
2,44,16
2,44,18
2,44,19
2,44,25
2,44,26
2,44,27
2,44,28
2,44,29
2,44,30
2,44,32
2,44,31
2,44,33
2,44,35
2,44,36
2,44,34
2,44,37
2,44,39
2,44,38
2,42,39
2,41,39
2,43,39
2,40,39
2,38,39
2,39,39
2,36,39
2,37,39
2,35,39
2,34,39
2,33,39
2,32,39
2,31,39
2,30,39
2,29,39
2,28,39
2,27,39
2,26,39
2,25,39
2,24,39
2,23,39
2,22,39
2,21,39
2,20,39
2,14,26
2,14,27
2,14,28
2,14,29
2,14,30
2,14,31
2,14,32
2,14,33
2,14,34
2,14,35
2,14,36
2,14,37
2,14,38
2,14,39
2,15,39
2,16,39
2,18,39
2,17,39
2,19,39
2,12,26
2,13,26
2,11,26
2,10,26
2,9,26
2,9,25
2,8,24
2,8,23
2,8,25
2,7,23
2,5,23
2,6,23
2,4,23
2,3,23
2,1,23
2,2,23
2,1,22
2,1,21
2,1,20
2,1,19
2,1,18
2,1,16
2,1,15
2,1,17
2,2,15
2,3,15
2,5,15
2,6,15
2,4,15
2,7,15
2,9,15
2,8,15
2,10,15
2,11,15
2,11,16
2,12,17
2,12,16
2,13,17
2,45,19
2,46,19
2,47,19
2,45,25
2,46,25
2,47,25
2,48,19
2,49,19
2,48,25
2,49,25
2,14,18
9,3,19
9,4,19
9,4,20
9,3,20
