50:50
1,13,14
1,14,13
1,14,14
1,13,15
1,14,15
1,10,16
1,9,16
1,7,16
1,8,16
1,7,12
1,8,12
1,9,12
1,10,12
1,40,13
1,40,12
1,40,16
1,40,15
1,40,14
1,41,12
1,41,13
1,41,14
1,41,15
1,41,16
1,42,16
1,44,16
1,43,16
1,43,15
1,44,15
1,42,15
1,42,14
1,43,14
1,44,14
1,44,13
1,43,13
1,42,13
1,42,12
1,43,12
1,44,12
1,38,13
1,37,13
1,37,14
1,37,15
1,38,15
1,38,14
2,10,11
2,9,11
2,8,11
2,7,11
2,6,11
2,6,13
2,6,14
2,6,15
2,6,16
2,6,17
2,7,17
2,8,17
2,9,17
2,10,17
2,40,11
2,41,11
2,42,11
2,43,11
2,44,11
1,45,12
2,45,11
1,45,13
1,45,14
1,45,15
1,45,16
2,45,17
2,44,17
2,43,17
2,41,17
2,42,17
2,40,17
1,46,16
1,47,16
1,48,16
1,48,15
1,48,14
1,48,12
1,46,12
1,47,12
1,47,13
1,48,13
1,46,13
1,46,15
1,47,15
1,46,14
1,47,14
2,46,11
2,47,11
2,49,11
2,48,11
2,46,17
2,48,17
2,47,17
2,49,17
1,49,12
1,49,13
1,49,14
1,49,15
1,49,16
8,27,47
15,26,47
8,25,47
14,24,47
2,19,42
2,22,41
2,22,40
2,22,39
2,29,41
2,29,40
2,29,39
2,6,12
8,22,43
8,21,43
8,20,43
8,20,44
8,20,46
8,20,47
8,20,45
8,23,43
8,28,43
8,29,43
8,30,43
8,31,43
8,31,44
8,31,45
8,31,46
8,31,47
8,29,47
8,30,47
16,28,47
8,23,47
8,22,47
8,21,47
1,21,44
1,21,45
1,21,46
1,22,44
1,22,45
1,22,46
1,23,44
1,23,45
1,23,46
1,24,46
1,28,46
1,30,46
1,29,46
1,30,45
1,30,44
1,29,44
1,29,45
1,28,45
1,28,44
1,24,45
1,24,44
1,25,44
1,25,45
1,26,45
1,26,44
1,27,44
1,27,45
1,7,14
